Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 19.05.1989,20:00,Werder Bremen,2:1,1.FC Nürnberg
Fr. 19.05.1989,20:00,Stuttg. Kickers,1:3,W. Mannheim
Sa. 20.05.1989,15:30,Bayern München,2:1,FC St. Pauli
Sa. 20.05.1989,15:30,Hannover 96,2:2,1.FC Köln
Sa. 20.05.1989,15:30,Hamburger SV,2:1,VfB Stuttgart
Sa. 20.05.1989,15:30,Bor. M'gladbach,2:0,VfL Bochum
Sa. 20.05.1989,15:30,Bor. Dortmund,4:2,Bayer 05
Sa. 20.05.1989,15:30,B. Leverkusen,2:2,E. Frankfurt
Sa. 20.05.1989,15:30,1.FC K'lautern,1:2,Karlsruher SC
