Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 05.05.1989,20:00,B. Leverkusen,3:0,1.FC Nürnberg
Fr. 05.05.1989,20:00,1.FC K'lautern,3:0,VfL Bochum
Sa. 06.05.1989,15:30,Bayern München,1:0,W. Mannheim
Sa. 06.05.1989,15:30,Werder Bremen,1:2,1.FC Köln
Sa. 06.05.1989,15:30,Hamburger SV,2:1,E. Frankfurt
Sa. 06.05.1989,15:30,VfB Stuttgart,2:0,Karlsruher SC
Sa. 06.05.1989,15:30,Bor. M'gladbach,3:0,Bayer 05
Sa. 06.05.1989,15:30,Bor. Dortmund,0:0,FC St. Pauli
Sa. 06.05.1989,15:30,Hannover 96,3:4,Stuttg. Kickers
