Datum,Uhrzeit,Heim,Ergebnis,Gast
Fr. 28.02.20,20:30,F. Düsseldorf,3:3,Hertha BSC
Sa. 29.02.20,15:30,Bor. Dortmund,1:0,SC Freiburg
Sa. 29.02.20,15:30,TSG Hoffenheim,0:6,Bayern München
Sa. 29.02.20,15:30,1.FSV Mainz 05,2:0,SC Paderborn
Sa. 29.02.20,15:30,FC Augsburg,2:3,Bor. M'gladbach
Sa. 29.02.20,18:30,1.FC Köln,3:0,FC Schalke 04
So. 01.03.20,13:30,Union Berlin,2:2,VfL Wolfsburg
So. 01.03.20,15:30,RB Leipzig,1:1,B. Leverkusen
Mi. 03.06.20,20:30,Werder Bremen,0:3,E. Frankfurt
