Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 19.05.07,15:30,VfL Wolfsburg,0:2,Werder Bremen
Sa. 19.05.07,15:30,E. Frankfurt,1:2,Hertha BSC
Sa. 19.05.07,15:30,B. Leverkusen,2:1,Bor. Dortmund
Sa. 19.05.07,15:30,Hannover 96,0:3,1.FC Nürnberg
Sa. 19.05.07,15:30,Bayern München,5:2,1.FSV Mainz 05
Sa. 19.05.07,15:30,FC Schalke 04,2:1,Arm. Bielefeld
Sa. 19.05.07,15:30,Bor. M'gladbach,0:2,VfL Bochum
Sa. 19.05.07,15:30,Hamburger SV,4:0,Alem. Aachen
Sa. 19.05.07,15:30,VfB Stuttgart,2:1,Energie Cottbus
