Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 08.09.01,15:30,1860 München,1:0,1.FC Nürnberg
Sa. 08.09.01,15:30,VfB Stuttgart,0:0,Hertha BSC
Sa. 08.09.01,15:30,Energie Cottbus,3:3,VfL Wolfsburg
Sa. 08.09.01,15:30,SC Freiburg,1:1,Hansa Rostock
Sa. 08.09.01,15:30,Bor. M'gladbach,0:1,B. Leverkusen
Sa. 08.09.01,15:30,FC St. Pauli,0:2,FC Schalke 04
Sa. 08.09.01,15:30,Bor. Dortmund,0:2,Bayern München
So. 09.09.01,17:30,1.FC K'lautern,2:1,Werder Bremen
So. 09.09.01,17:30,1.FC Köln,2:1,Hamburger SV
