Datum,Uhrzeit,Heim,Ergebnis,Gast
So. 05.06.1983,15:00,Lüttringhausen,2:1,Wattenscheid 09
So. 05.06.1983,15:00,Union Solingen,2:0,W. Mannheim
So. 05.06.1983,15:00,FC Augsburg,3:0,SpVgg Fürth
So. 05.06.1983,15:00,Stuttg. Kickers,5:1,Hessen Kassel
So. 05.06.1983,15:00,FSV Frankfurt,3:1,RW Essen
So. 05.06.1983,15:00,Alem. Aachen,1:2,Hannover 96
So. 05.06.1983,15:00,SC Freiburg,1:1,Fortuna Köln
So. 05.06.1983,15:00,Schloß-Neuhaus,1:1,VfL Osnabrück
So. 05.06.1983,15:00,K. Offenbach,1:2,MSV Duisburg
So. 05.06.1983,15:00,Bayer 05,5:0,Darmstadt 98
