Datum,Uhrzeit,Heim,Ergebnis,Gast
Sa. 19.03.1983,15:00,Darmstadt 98,6:2,MSV Duisburg
Sa. 19.03.1983,15:00,Alem. Aachen,1:0,K. Offenbach
Sa. 19.03.1983,15:00,Hessen Kassel,1:1,W. Mannheim
Sa. 19.03.1983,15:00,Wattenscheid 09,2:1,RW Essen
Sa. 19.03.1983,15:00,SC Freiburg,1:1,SpVgg Fürth
Sa. 19.03.1983,15:00,Stuttg. Kickers,6:1,Schloß-Neuhaus
Sa. 19.03.1983,15:00,Fortuna Köln,3:0,Union Solingen
Sa. 19.03.1983,15:00,Hannover 96,4:3,VfL Osnabrück
Sa. 19.03.1983,15:00,Bayer 05,2:1,FSV Frankfurt
So. 24.04.1983,18:15,Lüttringhausen,0:0,FC Augsburg
